YEAR,TRAIL,PLOT,SAMPLING_UNIT,SUBFAMILY,GENUS,SPECIES,TAXON,FUNCTIONAL_GROUP,N_OF_WORKERS
2018,LO5,2500,LO5_2500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,1
2018,LO5,2500,LO5_2500,Myrmicinae,Solenopsis,invicta,Solenopsis_invicta,Ground_dwelling_omnivores,1
2018,LO5,2500,LO5_2500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,2
2018,LO5,2500,LO5_2500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,1
2018,LO5,2500,LO5_2500,Ponerinae,Hypoponera,sp_02,Hypoponera_sp_02,Ground_dwelling_generalist_predators,1
2018,LO5,2500,LO5_2500,Ponerinae,Leptogenys,cf_pusilla,Leptogenys_cf_pusilla,Raid_hunting_predators,1
2018,LO5,2500,LO5_2500,Ponerinae,Neoponera,apicalis,Neoponera_apicalis,Ground_dwelling_generalist_predators,1
2018,LO5,2500,LO5_2500,Ponerinae,Neoponera,commutata,Neoponera_commutata,Raid_hunting_predators,1
2018,LO5,2500,LO5_2500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,1
2018,LO5,2500,LO5_2500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,1
2018,LO5,2500,LO5_2500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,2
2018,LO5,2500,LO5_2500,Ponerinae,Pachycondyla,striata,Pachycondyla_striata,Ground_dwelling_generalist_predators,1
2018,LO5,3500,LO5_3500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,5
2018,LO5,3500,LO5_3500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,6
2018,LO5,3500,LO5_3500,Ectatomminae,Ectatomma,ruidum,Ectatomma_ruidum,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2018,LO5,3500,LO5_3500,Formicinae,Camponotus,arboreus,Camponotus_arboreus,Arboreal_omnivores,1
2018,LO5,3500,LO5_3500,Formicinae,Camponotus,cf_cameranoi,Camponotus_cf_cameranoi,Arboreal_omnivores,1
2018,LO5,3500,LO5_3500,Formicinae,Nylanderia,cf_fulva,Nylanderia_cf_fulva,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Formicinae,Nylanderia,fulva,Nylanderia_fulva,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Myrmicinae,Carebara,urichi,Carebara_urichi,Ground_dwelling_omnivores,2
2018,LO5,3500,LO5_3500,Myrmicinae,Crematogaster,flavosensitiva,Crematogaster_flavosensitiva,Generalist_omnivores,2
2018,LO5,3500,LO5_3500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,6
2018,LO5,3500,LO5_3500,Myrmicinae,Mycetomoellerius,sp_01,Mycetomoellerius_sp_01,Leaf_cutters,4
2018,LO5,3500,LO5_3500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,3
2018,LO5,3500,LO5_3500,Myrmicinae,Octostruma,balzani,Octostruma_balzani,Ground_dwelling_specialist_predators,1
2018,LO5,3500,LO5_3500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,1
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,6
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,cf_cataractae,Pheidole_cf_cataractae,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,deima,Pheidole_deima,Generalist_omnivores,2
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,1
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_14,Pheidole_sp_14,Generalist_omnivores,2
2018,LO5,3500,LO5_3500,Myrmicinae,Pheidole,sp_28,Pheidole_sp_28,Generalist_omnivores,2
2018,LO5,3500,LO5_3500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,1
2018,LO5,3500,LO5_3500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,3
2018,LO5,3500,LO5_3500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,3
2018,LO5,3500,LO5_3500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,1
2018,LO5,3500,LO5_3500,Ponerinae,Hypoponera,sp_04,Hypoponera_sp_04,Ground_dwelling_generalist_predators,1
2018,LO5,4500,LO5_4500,Dorylinae,Neivamyrmex,sp_01,Neivamyrmex_sp_01,Raid_hunting_predators,2
2018,LO5,4500,LO5_4500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,2
2018,LO5,4500,LO5_4500,Ectatomminae,Ectatomma,ruidum,Ectatomma_ruidum,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Formicinae,Brachymyrmex,sp_01,Brachymyrmex_sp_01,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,2
2018,LO5,4500,LO5_4500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Crematogaster,flavosensitiva,Crematogaster_flavosensitiva,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,13
2018,LO5,4500,LO5_4500,Myrmicinae,Mycetomoellerius,sp_01,Mycetomoellerius_sp_01,Leaf_cutters,1
2018,LO5,4500,LO5_4500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,2
2018,LO5,4500,LO5_4500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,1
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,7
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,diligens,Pheidole_diligens,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,flavens,Pheidole_flavens,Generalist_omnivores,4
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,2
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,sp_04,Pheidole_sp_04,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Pheidole,sp_24,Pheidole_sp_24,Generalist_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Rogeria,alzatei,Rogeria_alzatei,Ground_dwelling_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,5
2018,LO5,4500,LO5_4500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,2
2018,LO5,4500,LO5_4500,Myrmicinae,Solenopsis,sp_11,Solenopsis_sp_11,Ground_dwelling_omnivores,1
2018,LO5,4500,LO5_4500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,5
2018,LO5,4500,LO5_4500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,1
2018,LO5,4500,LO5_4500,Ponerinae,Hypoponera,sp_02,Hypoponera_sp_02,Ground_dwelling_generalist_predators,1
2018,LO5,4500,LO5_4500,Ponerinae,Hypoponera,sp_04,Hypoponera_sp_04,Ground_dwelling_generalist_predators,2
2018,LO5,4500,LO5_4500,Ponerinae,Mayaponera,arhuaca,Mayaponera_arhuaca,Ground_dwelling_generalist_predators,1
2018,LO6,500,LO6_0500,Dorylinae,Neivamyrmex,sp_01,Neivamyrmex_sp_01,Raid_hunting_predators,2
2018,LO6,500,LO6_0500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,6
2018,LO6,500,LO6_0500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,2
2018,LO6,500,LO6_0500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2018,LO6,500,LO6_0500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,5
2018,LO6,500,LO6_0500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,1
2018,LO6,500,LO6_0500,Myrmicinae,Crematogaster,limata,Crematogaster_limata,Arboreal_omnivores,6
2018,LO6,500,LO6_0500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,2
2018,LO6,500,LO6_0500,Myrmicinae,Cyphomyrmex,rimosus,Cyphomyrmex_rimosus,Cryptobiotic_attines,1
2018,LO6,500,LO6_0500,Myrmicinae,Mycetophylax,bigibbosus,Mycetophylax_bigibbosus,Cryptobiotic_attines,1
2018,LO6,500,LO6_0500,Myrmicinae,Mycocepurus,goeldii,Mycocepurus_goeldii,Cryptobiotic_attines,1
2018,LO6,500,LO6_0500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,1
2018,LO6,500,LO6_0500,Myrmicinae,Paratrachymyrmex,sp_01,Paratrachymyrmex_sp_01,Leaf_cutters,2
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,2
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,3
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,deima,Pheidole_deima,Generalist_omnivores,2
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,2
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,5
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,nitella,Pheidole_nitella,Generalist_omnivores,4
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,3
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,2
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,sp_04,Pheidole_sp_04,Generalist_omnivores,1
2018,LO6,500,LO6_0500,Myrmicinae,Pheidole,sp_15,Pheidole_sp_15,Generalist_omnivores,1
2018,LO6,500,LO6_0500,Myrmicinae,Rogeria,alzatei,Rogeria_alzatei,Ground_dwelling_omnivores,1
2018,LO6,500,LO6_0500,Myrmicinae,Sericomyrmex,sp_05,Sericomyrmex_sp_05,Cryptobiotic_attines,7
2018,LO6,500,LO6_0500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,1
2018,LO6,500,LO6_0500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,3
2018,LO6,500,LO6_0500,Myrmicinae,Solenopsis,sp_02,Solenopsis_sp_02,Ground_dwelling_omnivores,3
2018,LO6,500,LO6_0500,Myrmicinae,Strumigenys,denticulata,Strumigenys_denticulata,Ground_dwelling_specialist_predators,3
2018,LO6,500,LO6_0500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,3
2018,LO6,500,LO6_0500,Ponerinae,Neoponera,commutata,Neoponera_commutata,Raid_hunting_predators,1
2018,LO6,500,LO6_0500,Ponerinae,Neoponera,crenata,Neoponera_crenata,Arboreal_predators,1
2018,LO6,500,LO6_0500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,5
2018,LO6,1500,LO6_1500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,1
2018,LO6,1500,LO6_1500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2018,LO6,1500,LO6_1500,Ectatomminae,Gnamptogenys,tortuolosa,Gnamptogenys_tortuolosa,Ground_dwelling_generalist_predators,1
2018,LO6,1500,LO6_1500,Formicinae,Brachymyrmex,sp_01,Brachymyrmex_sp_01,Generalist_omnivores,1
2018,LO6,1500,LO6_1500,Formicinae,Camponotus,atriceps,Camponotus_atriceps,Arboreal_omnivores,1
2018,LO6,1500,LO6_1500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Carebara,urichi,Carebara_urichi,Ground_dwelling_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Crematogaster,flavosensitiva,Crematogaster_flavosensitiva,Generalist_omnivores,2
2018,LO6,1500,LO6_1500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,5
2018,LO6,1500,LO6_1500,Myrmicinae,Cyphomyrmex,rimosus,Cyphomyrmex_rimosus,Cryptobiotic_attines,1
2018,LO6,1500,LO6_1500,Myrmicinae,Megalomyrmex,balzani,Megalomyrmex_balzani,Ground_dwelling_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,2
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,diligens,Pheidole_diligens,Generalist_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,flavens,Pheidole_flavens,Generalist_omnivores,2
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,2
2018,LO6,1500,LO6_1500,Myrmicinae,Pheidole,sp_48,Pheidole_sp_48,Generalist_omnivores,1
2018,LO6,1500,LO6_1500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,4
2018,LO6,1500,LO6_1500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,5
2018,LO6,1500,LO6_1500,Ponerinae,Hypoponera,sp_02,Hypoponera_sp_02,Ground_dwelling_generalist_predators,1
2018,LO6,1500,LO6_1500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,2
2018,LO6,1500,LO6_1500,Ponerinae,Odontomachus,laticeps,Odontomachus_laticeps,Ground_dwelling_generalist_predators,2
2018,LO6,2500,LO6_2500,Dorylinae,Eciton,burchelli,Eciton_burchelli,Raid_hunting_predators,1
2018,LO6,2500,LO6_2500,Dorylinae,Nomamyrmex,hartigi,Nomamyrmex_hartigii,Raid_hunting_predators,1
2018,LO6,2500,LO6_2500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,2
2018,LO6,2500,LO6_2500,Formicinae,Camponotus,laevigatus,Camponotus_laevigatus,Arboreal_omnivores,1
2018,LO6,2500,LO6_2500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,5
2018,LO6,2500,LO6_2500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,2
2018,LO6,2500,LO6_2500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,8
2018,LO6,2500,LO6_2500,Myrmicinae,Megalomyrmex,leoninus,Megalomyrmex_leoninus,Ground_dwelling_omnivores,4
2018,LO6,2500,LO6_2500,Myrmicinae,Mycetomoellerius,sp_05,Mycetomoellerius_sp_05,Leaf_cutters,1
2018,LO6,2500,LO6_2500,Myrmicinae,Mycocepurus,goeldii,Mycocepurus_goeldii,Cryptobiotic_attines,1
2018,LO6,2500,LO6_2500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,3
2018,LO6,2500,LO6_2500,Myrmicinae,Paratrachymyrmex,intermedius,Paratrachymyrmex_intermedius,Leaf_cutters,2
2018,LO6,2500,LO6_2500,Myrmicinae,Paratrachymyrmex,sp_05,Paratrachymyrmex_sp_05,Leaf_cutters,1
2018,LO6,2500,LO6_2500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,2
2018,LO6,2500,LO6_2500,Myrmicinae,Pheidole,flavens,Pheidole_flavens,Generalist_omnivores,2
2018,LO6,2500,LO6_2500,Myrmicinae,Pheidole,sp_04,Pheidole_sp_04,Generalist_omnivores,1
2018,LO6,2500,LO6_2500,Myrmicinae,Pheidole,sp_06,Pheidole_sp_06,Generalist_omnivores,1
2018,LO6,2500,LO6_2500,Myrmicinae,Pheidole,sp_08,Pheidole_sp_08,Generalist_omnivores,1
2018,LO6,2500,LO6_2500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,2
2018,LO6,2500,LO6_2500,Myrmicinae,Strumigenys,sp_03,Strumigenys_sp_03,Ground_dwelling_specialist_predators,1
2018,LO6,2500,LO6_2500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,1
2018,LO6,2500,LO6_2500,Ponerinae,Mayaponera,constricta,Mayaponera_constricta,Ground_dwelling_generalist_predators,2
2018,LO6,2500,LO6_2500,Ponerinae,Neoponera,apicalis,Neoponera_apicalis,Ground_dwelling_generalist_predators,3
2018,LO6,2500,LO6_2500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,1
2018,LO6,2500,LO6_2500,Ponerinae,Odontomachus,haematodus,Odontomachus_haematodus,Ground_dwelling_generalist_predators,1
2018,LO6,2500,LO6_2500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,1
2018,LO6,2500,LO6_2500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,2
2018,LO6,3500,LO6_3500,Dolichoderinae,Azteca,sp_01,Azteca_sp_01,Arboreal_omnivores,2
2018,LO6,3500,LO6_3500,Dorylinae,Neivamyrmex,sp_01,Neivamyrmex_sp_01,Raid_hunting_predators,2
2018,LO6,3500,LO6_3500,Ectatomminae,Ectatomma,edentatum,Ectatomma_edentatum,Generalist_omnivores,5
2018,LO6,3500,LO6_3500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2018,LO6,3500,LO6_3500,Ectatomminae,Gnamptogenys,sp_01,Gnamptogenys_sp_01,Ground_dwelling_generalist_predators,1
2018,LO6,3500,LO6_3500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,1
2018,LO6,3500,LO6_3500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Blepharidatta,brasiliensis,Blepharidatta_brasiliensis,Generalist_omnivores,3
2018,LO6,3500,LO6_3500,Myrmicinae,Carebara,urichi,Carebara_urichi,Ground_dwelling_omnivores,2
2018,LO6,3500,LO6_3500,Myrmicinae,Cephalotes,minutus,Cephalotes_minutus,Arboreal_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,3
2018,LO6,3500,LO6_3500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,5
2018,LO6,3500,LO6_3500,Myrmicinae,Mycetomoellerius,ruthae,Mycetomoellerius_ruthae,Leaf_cutters,1
2018,LO6,3500,LO6_3500,Myrmicinae,Mycetomoellerius,sp_05,Mycetomoellerius_sp_05,Leaf_cutters,1
2018,LO6,3500,LO6_3500,Myrmicinae,Paratrachymyrmex,cf_cornetzi,Paratrachymyrmex_cf_cornetzi,Leaf_cutters,1
2018,LO6,3500,LO6_3500,Myrmicinae,Paratrachymyrmex,intermedius,Paratrachymyrmex_intermedius,Leaf_cutters,4
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,biconstricta,Pheidole_biconstricta,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,cataractae,Pheidole_cataractae,Generalist_omnivores,2
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,deima,Pheidole_deima,Generalist_omnivores,5
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,diligens,Pheidole_diligens,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,flavens,Pheidole_flavens,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,6
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,6
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,sp_02,Pheidole_sp_02,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,sp_19,Pheidole_sp_19,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Pheidole,sp_26,Pheidole_sp_26,Generalist_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,11
2018,LO6,3500,LO6_3500,Myrmicinae,Solenopsis,cf_castor,Solenopsis_cf_castor,Ground_dwelling_omnivores,1
2018,LO6,3500,LO6_3500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,6
2018,LO6,3500,LO6_3500,Ponerinae,Leptogenys,gaigei,Leptogenys_gaigei,Raid_hunting_predators,1
2018,LO6,3500,LO6_3500,Ponerinae,Leptogenys,wheeleri,Leptogenys_wheeleri,Raid_hunting_predators,1
2018,LO6,3500,LO6_3500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,1
2018,LO6,3500,LO6_3500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,1
2018,LO6,4500,LO6_4500,Dolichoderinae,Azteca,sp_01,Azteca_sp_01,Arboreal_omnivores,1
2018,LO6,4500,LO6_4500,Dorylinae,Acanthostichus,bentoni,Acanthostichus_bentoni,Ground_dwelling_specialist_predators,1
2018,LO6,4500,LO6_4500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,6
2018,LO6,4500,LO6_4500,Ectatomminae,Ectatomma,ruidum,Ectatomma_ruidum,Generalist_omnivores,1
2018,LO6,4500,LO6_4500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,1
2018,LO6,4500,LO6_4500,Formicinae,Camponotus,femoratus,Camponotus_femoratus,Arboreal_omnivores,1
2018,LO6,4500,LO6_4500,Formicinae,Nylanderia,cf_guatemalensis,Nylanderia_cf_guatemalensis,Generalist_omnivores,1
2018,LO6,4500,LO6_4500,Formicinae,Nylanderia,sp_01,Nylanderia_sp_01,Generalist_omnivores,1
2018,LO6,4500,LO6_4500,Myrmicinae,Crematogaster,brasiliensis,Crematogaster_brasiliensis,Arboreal_omnivores,2
2018,LO6,4500,LO6_4500,Myrmicinae,Crematogaster,tenuicula,Crematogaster_tenuicula,Arboreal_omnivores,2
2018,LO6,4500,LO6_4500,Myrmicinae,Cyphomyrmex,rimosus,Cyphomyrmex_rimosus,Cryptobiotic_attines,2
2018,LO6,4500,LO6_4500,Myrmicinae,Mycocepurus,smithii,Mycocepurus_smithii,Cryptobiotic_attines,1
2018,LO6,4500,LO6_4500,Myrmicinae,Ochetomyrmex,semipolitus,Ochetomyrmex_semipolitus,Ground_dwelling_omnivores,1
2018,LO6,4500,LO6_4500,Myrmicinae,Octostruma,iheringi,Octostruma_iheringi,Ground_dwelling_specialist_predators,1
2018,LO6,4500,LO6_4500,Myrmicinae,Pheidole,fracticeps,Pheidole_fracticeps,Generalist_omnivores,5
2018,LO6,4500,LO6_4500,Myrmicinae,Pheidole,meinerti,Pheidole_meinerti,Generalist_omnivores,3
2018,LO6,4500,LO6_4500,Myrmicinae,Pheidole,radoszkowskii,Pheidole_radoszkowskii,Generalist_omnivores,2
2018,LO6,4500,LO6_4500,Myrmicinae,Pheidole,sp_14,Pheidole_sp_14,Generalist_omnivores,1
2018,LO6,4500,LO6_4500,Myrmicinae,Pheidole,sp_38,Pheidole_sp_38,Generalist_omnivores,1
2018,LO6,4500,LO6_4500,Myrmicinae,Rogeria,alzatei,Rogeria_alzatei,Ground_dwelling_omnivores,1
2018,LO6,4500,LO6_4500,Myrmicinae,Solenopsis,castor,Solenopsis_castor,Ground_dwelling_omnivores,3
2018,LO6,4500,LO6_4500,Myrmicinae,Solenopsis,clytemnestra,Solenopsis_clytemnestra,Ground_dwelling_omnivores,4
2018,LO6,4500,LO6_4500,Myrmicinae,Solenopsis,geminata,Solenopsis_geminata,Ground_dwelling_omnivores,1
2018,LO6,4500,LO6_4500,Myrmicinae,Wasmannia,auropunctata,Wasmannia_auropunctata,Ground_dwelling_omnivores,4
2018,LO6,4500,LO6_4500,Ponerinae,Odontomachus,caelatus,Odontomachus_caelatus,Ground_dwelling_generalist_predators,1
2018,LO6,4500,LO6_4500,Ponerinae,Pachycondyla,crassinoda,Pachycondyla_crassinoda,Raid_hunting_predators,4
2018,LO6,4500,LO6_4500,Ponerinae,Pachycondyla,harpax,Pachycondyla_harpax,Ground_dwelling_generalist_predators,1
2018,LO7,500,LO7_0500,Amblyoponinae,Fulakora,lurilabes,Fulakora_lurilabes,Ground_dwelling_specialist_predators,1
2018,LO7,500,LO7_0500,Ectatomminae,Ectatomma,lugens,Ectatomma_lugens,Generalist_omnivores,2
2018,LO7,500,LO7_0500,Ectatomminae,Ectatomma,ruidum,Ectatomma_ruidum,Generalist_omnivores,1
2018,LO7,500,LO7_0500,Ectatomminae,Gnamptogenys,acuminata,Gnamptogenys_acuminata,Ground_dwelling_generalist_predators,1
2018,LO7,500,LO7_0500,Ectatomminae,Gnamptogenys,horni,Gnamptogenys_horni,Ground_dwelling_generalist_predators,3
2018,LO7,500,LO7_0500,Formicinae,Nylanderia,fulva,Nylanderia_fulva,Generalist_omnivores,1
